id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
7010701016,411000,1,1,1080,5000,1.5,0,0,3,7,1080,0,1948,0,98199,47.6603,-122.394,1620,4000
7883605915,337500,3,1,1020,6000,1.5,0,0,3,7,1020,0,1900,0,98108,47.5254,-122.318,1240,6000
1282300995,365000,3,2.25,1310,915,2,0,0,3,7,1060,250,2007,0,98144,47.5738,-122.293,1500,1215
4040700310,416000,4,1.75,1980,7840,1,0,0,4,7,990,990,1961,0,98008,47.6226,-122.115,1520,8400
3353400435,230000,3,2,1450,11204,1,0,0,3,7,1450,0,2003,0,98001,47.2639,-122.252,1520,9518
2143701015,290500,4,3.25,2510,7686,2,0,0,3,9,2510,0,2003,0,98055,47.4785,-122.228,2510,6732
255450020,367899,3,2.5,2420,4725,2,0,0,3,8,2420,0,2014,0,98038,47.371,-122.018,2370,4200
1020069017,700000,4,1,1300,1651359,1,0,3,4,6,1300,0,1920,0,98022,47.2313,-122.023,2560,425581
4038200120,534000,5,1.75,2120,8625,1,0,0,3,7,1200,920,1959,0,98008,47.6118,-122.131,1930,8625
9284801100,317000,3,1.5,1060,5750,1,0,0,2,7,1060,0,1981,0,98126,47.5532,-122.372,1060,5750
1965200075,845000,3,1.75,1600,2538,2,0,0,3,7,1600,0,1929,0,98102,47.6447,-122.327,1660,1750
847100047,579000,4,2.75,3220,9825,2,0,0,3,8,3220,0,2012,0,98059,47.4863,-122.143,2820,8566
4038700720,525126,5,2.25,1950,8025,1,0,2,3,7,1150,800,1960,0,98008,47.6159,-122.114,1780,8560
6815100085,1001000,4,2,3100,8000,1.5,0,0,5,7,2040,1060,1939,0,98103,47.6852,-122.329,1650,4000
2508000020,250000,2,1,750,6350,1,0,0,3,5,750,0,1920,0,98103,47.6938,-122.356,920,6350
255520180,565000,3,2.5,4040,8653,2,0,0,3,9,2900,1140,2006,0,98019,47.7378,-121.975,3360,8653
6822100750,700000,3,1.75,1500,6000,1,0,0,5,7,850,650,1940,0,98199,47.6474,-122.402,1700,6000
869700050,316000,3,2.5,1490,4078,2,0,0,3,8,1490,0,1998,0,98059,47.4915,-122.155,1310,2767
1775801405,557500,4,2.5,2390,38258,2,0,0,3,8,2390,0,2001,0,98072,47.7433,-122.094,1960,17113
6600400090,207500,3,1,1640,9750,1,0,0,3,7,1640,0,1968,0,98042,47.3256,-122.141,1200,9750
7202330270,465000,3,2.5,1440,4473,2,0,0,3,7,1440,0,2003,0,98053,47.6825,-122.036,1650,3322
1683400165,853800,7,4,2960,2665,2,0,0,3,9,1950,1010,1927,2013,98144,47.5835,-122.313,1970,4410
2625069070,1385000,4,3.25,4860,181319,2.5,0,0,3,9,4860,0,1993,0,98074,47.6179,-122.005,3850,181319
7625702440,469000,3,1.75,1480,800,2,0,0,3,8,1000,480,2014,0,98136,47.5493,-122.387,1480,1143
3388000640,220000,3,1.5,1280,7742,1,0,0,4,7,1280,0,1962,0,98031,47.3947,-122.197,1450,8316
1899400365,332000,3,2,1510,7884,1,0,0,3,6,1510,0,1942,2014,98166,47.4683,-122.348,1050,7620
6899990200,720000,4,3,3550,12327,1.5,0,0,4,10,2180,1370,1990,0,98011,47.7533,-122.205,3170,12937
5569700020,795000,4,2.5,3230,19193,1,0,3,4,8,2000,1230,1973,0,98075,47.5755,-122.07,3230,13420
986000045,240000,4,1.75,2020,10332,1,0,0,3,7,1010,1010,1954,0,98168,47.5059,-122.303,2240,8379
3293700221,280000,3,1,1260,7660,1,0,0,3,6,1260,0,1947,0,98133,47.7476,-122.35,1990,7861
3764800250,330000,4,2,1180,7275,1,0,0,3,7,1180,0,1965,0,98034,47.7301,-122.2,1210,7275
2291400566,375000,4,1,1450,6820,1.5,0,0,3,6,1450,0,1947,0,98133,47.7061,-122.347,1450,6820
4219401236,1690000,3,1.75,3400,8965,1,0,2,5,9,1820,1580,1957,0,98105,47.6569,-122.273,3200,8500
4239400840,152500,3,1,1090,3523,1,0,0,4,6,1090,0,1969,0,98092,47.3161,-122.182,1030,3200
7211400990,256000,2,1,860,5000,1,0,0,3,6,860,0,1915,1945,98146,47.5133,-122.356,1220,5000
7696500280,182500,3,1,910,7194,1,0,0,4,7,910,0,1971,0,98001,47.3337,-122.275,1530,7200
7215721070,485500,4,2.5,1800,4500,2,0,0,3,8,1800,0,1999,0,98075,47.5998,-122.014,1800,4500
3204850140,362000,5,2.5,2880,8216,2,0,0,3,8,2880,0,2001,0,98030,47.3747,-122.185,1960,7200
4322200220,675000,3,2.75,3370,5350,1.5,0,1,4,7,2310,1060,1910,0,98136,47.5373,-122.39,1720,5618
2566300100,1388000,5,1.75,2650,11340,1,0,0,3,8,2650,0,1955,0,98004,47.626,-122.213,2780,13204
1944900090,462000,5,1.75,1250,10530,1,0,0,4,7,1250,0,1966,0,98007,47.6101,-122.138,1560,8190
6648500390,219000,3,2.25,1940,6500,1,0,0,3,8,1440,500,1979,0,98042,47.3565,-122.149,1880,8991
7385300020,725000,5,2.5,3210,12000,1,0,0,4,8,1830,1380,1968,0,98007,47.6205,-122.148,2450,12000
1704900135,315000,2,1,840,5087,1,0,0,3,7,840,0,1925,0,98118,47.5557,-122.278,1590,5087
2877100655,695000,4,2.25,2360,2500,2,0,3,3,8,1520,840,2001,0,98117,47.6771,-122.358,1810,3900
2726079098,560000,3,2.5,2840,216493,2,0,0,3,9,2840,0,1991,0,98014,47.702,-121.892,2820,175111
7625703800,560000,3,2,1300,6000,1,0,0,5,7,1300,0,1943,0,98136,47.5482,-122.392,1230,6000
318300040,649000,5,3.25,3990,13087,2,0,0,3,9,2400,1590,1991,0,98042,47.3632,-122.061,2580,13633
7922800190,620000,5,1.75,2000,8713,1,0,2,3,7,1000,1000,1962,0,98008,47.5882,-122.117,2040,8449
2023049361,246500,2,1,940,6000,1,0,0,2,7,940,0,1954,0,98148,47.4631,-122.329,1890,8547
8946400210,548000,3,2.5,2110,4099,2,0,0,3,8,2110,0,2001,0,98072,47.7508,-122.17,2110,4871
6071600450,496600,4,2.25,2020,8400,1,0,0,4,8,1350,670,1961,0,98006,47.5488,-122.171,2060,8400
4343800100,315000,3,1.75,1680,7250,1,0,0,3,7,930,750,1952,0,98133,47.7201,-122.35,1340,7250
1443300140,330000,3,2.25,2300,35287,2,0,0,3,8,2300,0,1977,0,98022,47.2477,-121.937,1760,47916
1024039001,1000000,4,2.75,3090,16538,3,0,0,4,8,2590,500,1919,1987,98116,47.5803,-122.403,1500,5130
2767704860,650000,3,1.75,1550,5000,1,0,0,3,7,1250,300,1911,2011,98107,47.6722,-122.372,1110,5000
7234600851,589000,4,1,2210,4366,2,0,0,3,8,2210,0,1901,0,98122,47.6105,-122.309,1740,1745
644200065,1030000,4,2.5,2620,11200,1,0,0,4,8,1770,850,1962,0,98004,47.5876,-122.193,2360,11200
7784400035,802000,2,1.75,2110,8700,1,0,4,4,9,1760,350,1960,0,98146,47.4912,-122.365,2120,9500
3826000560,173000,2,1,1740,8100,1,0,0,3,6,1050,690,1947,0,98168,47.4942,-122.304,960,8100
9272202260,130000,3,1,1200,7000,2,0,0,1,7,1200,0,1908,0,98116,47.5883,-122.384,3290,6000
263000253,380000,3,2.25,1550,1485,3,0,0,3,8,1550,0,2011,0,98103,47.6989,-122.346,1550,1480
3621059043,293000,4,2.5,3250,235063,1,0,2,3,9,3250,0,1973,0,98092,47.2582,-122.113,1600,44287
240000130,706000,4,2.5,3280,16575,1,0,0,3,9,2190,1090,1972,0,98188,47.426,-122.285,1570,13209
1352300120,262000,2,1,1500,4120,1.5,0,0,3,5,880,620,1928,0,98055,47.4857,-122.2,1300,4120
7849200861,281000,3,1,1300,5782,1,0,0,4,6,1300,0,1959,0,98065,47.524,-121.821,1020,7200
2487700130,710000,4,2.5,2720,8000,1,0,0,4,7,1360,1360,1955,0,98136,47.5237,-122.391,1790,8000
1796100140,170000,3,1.5,1350,81549,1,0,0,2,7,1350,0,1966,0,98092,47.3099,-122.09,2220,93825
7234601221,687500,3,1.5,1280,2114,1.5,0,0,3,8,1280,0,1904,0,98122,47.6174,-122.308,1540,1456
8651710190,502000,4,2.25,2140,10943,1,0,0,3,7,1550,590,1977,0,98034,47.7271,-122.215,2350,9000
2916200091,734000,4,2.5,2180,7204,2,0,0,3,8,2180,0,2014,0,98133,47.7221,-122.352,1500,7650
1232000915,481450,3,2,1410,4800,1,0,0,3,7,1410,0,1940,0,98117,47.6852,-122.378,1190,3840
1545801970,250000,3,2,1900,6660,1,0,0,5,7,950,950,1966,0,98038,47.3594,-122.054,1690,8111
3211200420,300000,3,1,910,7700,1,0,0,4,7,910,0,1971,0,98034,47.7303,-122.238,1250,7700
7686204675,248000,4,1,1010,7515,1,0,0,4,6,1010,0,1955,0,98198,47.4174,-122.316,1330,7515
3141600210,186000,3,2,1340,4320,1,0,0,3,5,920,420,1912,1993,98002,47.299,-122.228,980,6480
3959401284,440000,3,1.5,2120,6290,1,0,0,4,8,1220,900,1949,0,98108,47.5658,-122.318,1620,5400
2113700825,172000,3,1,970,4700,1,0,0,4,6,720,250,1943,0,98106,47.5285,-122.354,1560,4600
3876000710,405000,3,2,1440,7425,1,0,0,4,7,1440,0,1965,0,98034,47.7243,-122.185,1800,8344
522069022,599000,5,2.5,2950,72309,2,0,0,3,8,2950,0,2006,0,98058,47.4186,-122.079,1480,56192
3214200070,457500,3,1,1210,7636,1,0,0,4,7,1210,0,1952,0,98118,47.5377,-122.266,1530,5900
1221039156,275000,4,2.5,2180,11132,1,0,0,4,8,1620,560,1978,0,98023,47.3187,-122.367,1950,13801
259600790,500000,3,1.75,1220,7370,1,0,0,4,7,1220,0,1964,0,98008,47.6334,-122.12,1580,8213
785000040,472500,4,1.75,1440,8536,1,0,0,4,7,1440,0,1961,0,98033,47.6775,-122.18,1720,9748
8138870470,494815,3,2.5,1910,2091,2,0,0,3,8,1910,0,2014,0,98029,47.5445,-122.013,1630,1546
2596300035,342000,4,1,1390,9023,1.5,0,0,3,7,1390,0,1955,0,98155,47.7754,-122.296,1760,9023
540100057,1208000,4,3.75,3250,10949,2,0,0,4,9,2940,310,1930,1989,98004,47.639,-122.219,2340,15234
3073500045,492000,4,2.5,3305,16164,1.5,0,0,5,7,2245,1060,1922,1956,98133,47.7563,-122.338,1620,8883
5363200266,420000,3,2,1200,5029,1,0,0,3,6,880,320,1937,0,98115,47.6936,-122.294,1510,5854
8682261650,554000,2,2,1670,4996,1,0,0,3,8,1670,0,2004,0,98053,47.7141,-122.031,1670,4996
3224510080,805000,4,3,3350,23781,1,0,0,4,9,2020,1330,1979,0,98006,47.56,-122.132,2870,12036
3211270160,485000,4,2.5,2470,35073,2,0,0,3,9,2470,0,1989,0,98092,47.3064,-122.108,2990,35259
9269200520,310000,1,1,670,4920,1,0,0,3,5,670,0,1920,0,98126,47.5342,-122.373,1050,4920
293810190,456500,4,2.5,2400,6811,2,0,0,3,8,2400,0,2007,0,98059,47.4959,-122.15,2710,5314
4197400043,330000,3,1.5,1690,10250,1,0,0,4,7,1690,0,1955,0,98166,47.4531,-122.344,1990,11084
3026079031,211000,3,1,1410,47916,1,0,0,3,7,1410,0,1981,0,98019,47.7149,-121.96,1810,215622
5332200405,965000,4,2.5,2460,5000,2,0,0,5,8,1620,840,1938,0,98112,47.6282,-122.293,2320,5000
2473411210,374950,4,1.75,1660,8160,1,0,0,3,8,1660,0,1974,0,98058,47.4483,-122.129,1800,7684
9268200315,456000,3,2,1870,8442,1.5,0,0,5,7,1060,810,1927,0,98117,47.6964,-122.365,1640,6174
8123500050,599000,5,2.75,2730,22572,1,0,0,3,7,2080,650,1968,1992,98075,47.5951,-122.037,2260,15458
3221069091,500000,3,2.5,2110,208737,2,0,3,3,9,2110,0,1977,0,98092,47.2674,-122.072,2390,125017
2485000165,740000,4,2.5,2300,9900,1,0,2,3,8,1600,700,1961,0,98136,47.5256,-122.385,2510,7500
4058800215,430000,3,3.75,3890,7140,1,0,2,3,8,2390,1500,1943,2007,98178,47.5073,-122.239,1820,7320
1926059039,799950,4,2.5,3320,7429,2,0,0,3,9,3320,0,2014,0,98034,47.7189,-122.225,1840,7429
2533300680,1225000,3,2.5,2860,4500,2,0,2,3,8,1980,880,1915,0,98119,47.6463,-122.371,2310,4500
3343903640,249000,3,1.75,1400,5648,1.5,0,0,5,6,1400,0,1917,0,98056,47.5133,-122.196,2320,9420
5700003705,930000,5,2,3530,9385,1.5,0,0,3,9,3530,0,1925,0,98144,47.5774,-122.285,4100,9203
2023049372,339950,4,2.25,2670,9040,1,0,0,3,8,2170,500,1955,0,98148,47.4666,-122.326,1880,2648
4058800830,612000,6,3,3840,14040,1.5,0,3,3,8,2460,1380,1949,0,98178,47.506,-122.241,2170,6765
3333002302,428000,4,2.5,1950,5602,1,0,0,5,7,1120,830,1966,0,98118,47.5437,-122.291,2000,6050
2944500340,315000,4,2.75,2200,8580,1,0,0,3,8,1860,340,1991,0,98023,47.295,-122.37,2290,7816
1982200790,550000,3,2,1490,3880,1,0,0,3,7,1490,0,1959,0,98107,47.662,-122.363,1490,3880
8929000270,453246,3,2.5,2010,2287,2,0,0,3,8,1390,620,2014,0,98029,47.5517,-121.998,1690,1662
8122101440,325000,2,1,800,7260,1,0,0,3,7,800,0,1953,0,98126,47.5359,-122.367,1010,7440
7525530470,810000,3,2.5,3140,10983,2,0,0,3,10,3140,0,1991,0,98075,47.5595,-122.04,3140,10983
9332800020,745000,4,2.25,2290,10409,2,0,0,3,8,2290,0,1972,0,98005,47.6351,-122.168,2040,10409
3878900525,329000,3,1,1200,5650,1.5,0,0,3,7,1200,0,1928,0,98178,47.5065,-122.249,1610,5650
5420300210,258000,3,1.75,2090,7461,1,0,0,3,6,1200,890,1986,0,98030,47.3764,-122.184,1420,7462
9232900165,418500,2,1,790,5800,1,0,0,3,6,790,0,1943,0,98117,47.6973,-122.36,1460,5800
6414100026,320000,2,1,1802,11225,1,0,0,3,7,1802,0,1961,0,98125,47.7205,-122.323,1810,7332
3013300660,550000,3,2.25,2090,8095,2,0,2,3,10,2090,0,1988,0,98136,47.5287,-122.385,1940,5635
7954300120,600000,4,2.5,2600,6536,2,0,0,3,9,2600,0,1999,0,98056,47.5232,-122.191,2640,6185
1081200360,260000,3,1.75,1750,11180,1,0,0,3,8,1750,0,1968,0,98059,47.4713,-122.117,1730,11180
2877102345,511718,2,1.75,1700,5000,1,0,0,3,6,850,850,1915,0,98117,47.6787,-122.363,1690,5000
2202500255,335000,3,2,1210,9926,1,0,0,4,7,1210,0,1954,2015,98006,47.5731,-122.135,1690,9737
7984400050,207000,3,1.5,1460,11100,1,0,0,3,7,1460,0,1956,0,98003,47.3253,-122.298,1460,11100
9558020380,525000,4,2.5,2840,4750,2,0,0,3,9,2840,0,2002,0,98058,47.4511,-122.121,2460,4750
7812801850,194000,3,1,1180,6050,1,0,0,3,6,820,360,1944,0,98178,47.4945,-122.249,1070,6050
8944460020,340000,4,2.5,2665,5868,2,0,0,3,9,2665,0,2006,0,98030,47.3831,-122.185,2665,6092
2306400040,604000,3,2,1560,2589,1,0,0,3,7,790,770,1923,2001,98103,47.6587,-122.344,1450,3893
8649400410,375000,3,1.75,2140,13598,1.5,0,0,4,7,1620,520,1970,0,98014,47.7139,-121.321,930,10150
7889602020,240000,3,1,1280,9000,1.5,0,0,4,6,1280,0,1954,0,98146,47.4915,-122.338,1430,4500
2041000025,474000,2,1,1090,3160,1,0,0,3,7,840,250,1926,0,98109,47.6385,-122.344,1070,3160
871001484,719000,3,1.75,1800,5816,1,0,0,5,7,900,900,1947,0,98199,47.6529,-122.407,1650,5816
2767602141,525000,3,1.5,1380,4290,1,0,0,3,7,1080,300,1955,0,98107,47.674,-122.379,1510,3900
3630180470,800000,4,2.75,3250,5500,2,0,0,3,9,3250,0,2007,0,98027,47.5398,-121.997,3920,6000
2769602140,499950,3,2,1360,2500,1,0,0,3,7,730,630,1986,0,98107,47.6753,-122.363,1630,5000
2473250280,265000,4,2.25,2300,9100,1,0,0,3,7,1280,1020,1977,0,98058,47.4576,-122.16,1640,9100
5422560660,407000,2,2.5,1700,6635,2,0,0,4,8,1700,0,1976,0,98052,47.6655,-122.13,1700,6635
3756600240,379000,3,1,1140,10320,1,0,0,4,7,1140,0,1963,0,98034,47.7168,-122.196,1140,10412
8651600160,799000,4,2.25,2510,11585,2,0,0,4,8,2510,0,1969,0,98040,47.5483,-122.226,2450,9691
7202300540,825000,4,2.75,3990,6637,2,0,0,3,9,3990,0,2003,0,98053,47.6835,-122.045,3500,7074
8961950250,384000,5,2.75,3220,8160,2,0,0,3,9,3220,0,1999,0,98001,47.3154,-122.254,2876,11521
3303000130,520000,3,2.25,1770,7667,1,0,0,3,8,1270,500,1966,0,98177,47.7724,-122.362,2180,8103
798000062,286000,3,1.75,1770,9000,1,0,0,3,7,1090,680,1954,0,98168,47.4997,-122.326,1520,21141
1695900150,700000,2,1.75,2320,5500,1.5,0,2,3,8,1720,600,1925,2000,98144,47.586,-122.292,2380,5000
1604730150,639983,5,3,2800,5700,2,0,0,3,8,2800,0,2014,0,98059,47.4969,-122.145,2910,5349
4136930310,360000,4,2.5,2390,7115,2,0,0,3,9,2390,0,1999,0,98092,47.2593,-122.222,2600,7916
8835401250,1485000,6,2.75,4430,6440,2,0,3,3,10,2680,1750,1964,2015,98118,47.5462,-122.265,3530,7314
8665900328,459000,4,3,1900,9077,2,0,0,3,7,1900,0,1954,2015,98155,47.7684,-122.304,1900,12868
9262800255,280000,2,1.75,1894,52769,1.5,0,0,4,6,1520,374,1936,0,98001,47.3088,-122.273,1820,50529
1853080570,859900,4,2.75,3390,6298,2,0,0,3,9,3390,0,2011,0,98074,47.5906,-122.062,3390,7111
5556300114,1320000,3,1.75,2040,42693,1,0,2,3,10,2040,0,1980,0,98052,47.6479,-122.12,2640,11957
9517200290,482000,3,1.75,2300,16474,1,0,0,3,7,1220,1080,1984,0,98072,47.7609,-122.144,1940,15601
4037200295,525000,3,1.75,1520,8835,1,0,0,4,7,1520,0,1957,0,98008,47.6054,-122.118,1760,8580
7417100123,365000,3,2.25,1800,9010,1,0,0,3,7,1300,500,1975,0,98155,47.7722,-122.312,1950,10240
2620069077,215000,3,1,880,7648,1,0,2,4,6,880,0,1940,0,98022,47.1963,-121.997,1020,7566
7922720040,680000,4,2.5,2880,9202,1,0,0,3,8,1780,1100,1977,0,98052,47.6658,-122.139,2500,10265
558100090,628000,5,2.75,2600,8160,2,0,0,3,8,2600,0,2015,0,98133,47.7348,-122.34,1600,8160
257000037,200000,3,1,2120,31564,1,0,0,3,7,1220,900,1942,0,98168,47.4938,-122.298,1790,11571
3319500385,400000,4,1.75,1580,5340,1,0,0,3,7,1130,450,1947,0,98144,47.6003,-122.306,830,980
9297301520,410000,2,1.75,870,4000,1,0,0,3,6,870,0,1941,0,98126,47.5657,-122.376,1420,4000
3580900090,300000,3,2,1310,9855,1,0,0,3,7,1310,0,1962,0,98034,47.7296,-122.241,1310,8370
1321039076,209950,3,1,970,9583,1,0,0,4,6,970,0,1967,0,98023,47.3044,-122.366,970,7875
7227801581,305450,3,2.5,1600,3573,2,0,0,3,7,1600,0,2013,0,98056,47.507,-122.181,1500,11089
9407001620,280000,3,2.5,1370,22326,2,0,0,3,7,1370,0,1993,0,98045,47.4469,-121.775,1580,10920
2130400150,340000,3,1.75,1210,9635,1,0,0,4,7,1210,0,1987,0,98019,47.7382,-121.98,1550,10707
2312400200,247000,3,2.5,1510,10875,1,0,0,3,7,1150,360,1990,0,98003,47.3482,-122.3,1810,9916
4046700210,345000,3,2,1610,15005,1,0,0,4,7,1610,0,1986,0,98014,47.6886,-121.911,1610,15479
1193000480,784000,4,2.75,3540,7091,1.5,0,1,4,8,1970,1570,1947,0,98199,47.6467,-122.394,2200,6000
1492800296,575000,3,1.75,1530,6743,1,0,0,3,7,1410,120,1955,0,98116,47.5745,-122.396,2040,6000
3013300017,535000,3,1,1290,6859,1,0,0,4,7,1290,0,1941,0,98136,47.5317,-122.387,1560,6369
3630240140,585000,4,3,2110,1286,2,0,0,3,9,1710,400,2007,0,98029,47.5444,-122.014,2000,1286
1049010390,505000,3,2,1260,5460,1,0,0,3,7,1260,0,1972,0,98034,47.7355,-122.18,1510,5460
9320900420,89000,3,1,900,4750,1,0,0,4,6,900,0,1969,0,98023,47.3026,-122.363,900,3404
4315700060,378000,2,2,1300,3850,1,0,0,3,7,800,500,1963,0,98136,47.5395,-122.39,950,5500
2591010290,285000,1,1.5,810,3211,2,0,0,4,7,810,0,1982,0,98033,47.6939,-122.184,1320,3298
323089085,850000,3,2,2740,101930,1,0,2,3,9,2740,0,1999,0,98045,47.5056,-121.77,2140,83635
6600400270,202000,3,1,1010,9750,1,0,0,5,7,1010,0,1969,0,98042,47.3244,-122.144,1230,9750
2919701105,422000,2,1.75,1320,2609,1,0,0,4,7,920,400,1938,0,98117,47.6878,-122.366,1200,4220
7202360670,889000,4,3.5,3920,9555,2,0,0,3,9,3920,0,2004,0,98053,47.6797,-122.025,3920,8598
8927600100,925000,3,2.5,2690,7000,2,0,0,5,7,1840,850,1943,0,98115,47.6784,-122.277,1800,6435
3211700045,592000,4,2.5,2300,11165,2,0,0,4,8,2300,0,1979,0,98008,47.5794,-122.118,2170,11165
4027701326,470000,4,2.25,2380,17199,2,0,0,3,8,1530,850,1979,0,98028,47.7668,-122.27,2280,11529
1601600195,299000,3,1,1510,6200,1,0,0,3,6,1010,500,1955,0,98118,47.5293,-122.274,1710,8623
7853280350,809000,5,4.5,4630,6324,2,0,0,3,9,3210,1420,2006,0,98065,47.5382,-121.86,4420,6790
3629970130,735000,3,2.5,2820,8159,2,0,0,3,9,2820,0,2004,0,98029,47.5527,-121.992,2910,5000
7203120020,785000,4,3.5,3310,4850,2,0,0,3,9,3310,0,2010,0,98053,47.6954,-122.022,3320,5955
9542900190,370000,4,1.5,1370,9957,1,0,0,3,7,900,470,1972,0,98034,47.7237,-122.181,1510,8088
8035350120,515000,3,2.5,3020,12184,2,0,0,3,8,3020,0,2003,0,98019,47.744,-121.976,2980,10029
1238501184,999000,4,2.5,3130,10849,2,0,0,3,10,3130,0,2013,0,98033,47.6828,-122.186,2470,9131
251200240,491500,4,2.75,2100,7236,1,0,0,3,8,1400,700,1979,0,98034,47.7267,-122.232,1900,7519
8945300200,207500,3,1,1170,8816,1,0,0,4,6,1170,0,1966,0,98023,47.3059,-122.368,1200,9108
2162000160,992000,3,2.25,2950,15207,1,0,0,4,10,2070,880,1966,0,98040,47.5571,-122.216,2950,22000
5466310060,139500,2,1.5,1230,1561,2,0,0,3,7,1230,0,1983,0,98042,47.3768,-122.149,1660,2243
1239400064,895000,4,2.5,2850,8526,2,0,0,3,9,2850,0,1998,0,98033,47.6747,-122.191,2440,7072
5205000020,360000,4,2.5,2610,7333,2,0,0,3,8,2610,0,1988,0,98003,47.2721,-122.293,2280,9033
1720800305,611900,1,2.25,1220,2100,2,0,2,4,8,1220,0,1946,1979,98033,47.6703,-122.204,3150,6000
7280300375,536000,5,2.25,2650,9140,1,0,1,3,8,1350,1300,1965,0,98177,47.7772,-122.387,2700,7800
2095800400,455000,3,2.5,2090,8653,2,0,0,3,8,2090,0,1989,0,98011,47.7498,-122.184,2090,6396
7852010950,543500,4,2.5,2550,5835,2,0,0,3,8,2550,0,1998,0,98065,47.5373,-121.87,2420,5817
1428001160,550000,3,1.75,1890,100623,1,0,3,3,8,1890,0,1978,0,98053,47.6454,-121.978,2110,50529
9528104910,796000,4,3.25,2110,3000,2,0,0,3,8,2110,0,2001,0,98115,47.6769,-122.328,1780,4000
8644210470,845000,4,3.5,3350,19487,1,0,0,3,11,2460,890,1992,0,98075,47.5796,-121.998,3360,19460
7923300310,495000,4,2.25,1940,9144,1,0,0,4,7,1430,510,1956,0,98007,47.5942,-122.135,1460,9437
254000100,665900,4,2.25,2870,5453,2,0,1,4,8,2220,650,1926,0,98146,47.5129,-122.388,1660,4800
1931300688,533000,3,3,1280,1085,3,0,0,3,8,1280,0,2004,0,98103,47.6569,-122.346,1300,1310
7007700030,400000,3,1,1050,6000,1,0,0,3,7,1050,0,1952,0,98116,47.5709,-122.401,1720,6000
422049178,147200,3,1,1420,9600,1,0,0,4,6,1420,0,1954,0,98188,47.4232,-122.292,1400,8415
422069067,276500,4,2.25,2380,128937,1,0,0,4,7,2380,0,1960,0,98038,47.4253,-122.043,1030,114998
2923049393,278000,4,2.25,2400,7738,1.5,0,0,3,8,2400,0,1964,0,98148,47.4562,-122.33,2170,8452
930000305,379400,4,1.75,2120,7680,1,0,0,4,7,1060,1060,1950,0,98177,47.7172,-122.361,1530,7680
2461900448,435000,3,2,1980,2674,3,0,0,3,8,1980,0,2007,0,98136,47.5524,-122.382,1440,2674
2610100020,290000,4,1,1010,7200,1.5,0,0,3,6,1010,0,1947,0,98155,47.742,-122.325,1360,7200
2895550050,280000,3,2.5,1550,4486,2,0,0,3,7,1550,0,2000,0,98001,47.3299,-122.269,1700,4487
7701700040,320000,3,1.75,1510,30185,1.5,0,0,3,7,1510,0,1976,0,98058,47.4118,-122.089,1470,12465
2460900020,595000,3,1,1560,3960,1.5,0,0,4,7,1560,0,1907,0,98144,47.5936,-122.301,1280,3960
9827700105,549000,3,2,2330,3600,1.5,0,0,4,7,1580,750,1900,0,98122,47.6025,-122.303,1750,3600
1005000240,395000,2,1,1200,6014,1,0,0,4,6,600,600,1949,0,98118,47.5357,-122.28,1270,4652
7200001254,550000,4,1.75,2150,9000,1,0,0,4,7,1110,1040,1966,0,98052,47.6812,-122.113,2040,9000
866400040,540000,5,3,2570,5590,1,0,0,3,8,1580,990,2009,0,98034,47.7271,-122.228,2020,10500
305000170,659000,3,2.5,2510,6320,2,0,0,3,9,2510,0,1996,0,98075,47.5868,-122.033,2518,5819
2260800110,777000,3,3.25,3610,59677,2,0,0,3,10,2440,1170,2003,0,98027,47.5464,-122.088,3130,65775
3442000127,685000,4,2.5,2310,5100,2,0,0,3,9,2310,0,2013,0,98177,47.7039,-122.36,1260,5100
5253300437,442500,4,2.5,2400,7092,2,0,0,3,7,2400,0,1997,0,98133,47.7522,-122.338,2350,8310
7576700150,1325000,3,2.25,2360,5504,2,0,0,4,8,2080,280,1913,0,98122,47.617,-122.288,2840,5470
5469501410,490000,4,2.5,3480,12696,1,0,0,4,9,1980,1500,1977,0,98042,47.3816,-122.153,3480,14175
5104531120,775000,5,2.75,3750,12077,2,0,4,3,10,3750,0,2005,0,98038,47.3525,-122.002,3120,7255
723049434,369950,3,2.5,1930,8254,2,0,0,3,7,1930,0,2014,0,98146,47.4973,-122.346,1540,8849
622069006,1500000,4,5.5,6550,217374,1,0,0,3,11,5400,1150,2006,0,98058,47.4302,-122.095,4110,50378
2517101200,300000,4,2.5,2090,5195,2,0,0,3,7,2090,0,2007,0,98031,47.3986,-122.166,2090,5236
8159620160,284200,3,2.5,1570,9292,1,0,0,3,7,1110,460,1977,0,98001,47.3386,-122.272,1470,9222
5561300640,532000,3,2.25,1910,35015,1,0,0,4,8,1430,480,1977,0,98027,47.4672,-122.006,2340,36680
3317010130,236000,3,1.75,1090,7647,1,0,0,3,7,1090,0,1994,0,98003,47.2613,-122.302,1660,9219
4364200250,400375,4,1.75,1690,7680,1,0,0,5,6,890,800,1946,0,98126,47.5296,-122.375,1060,7680
8732300060,850000,4,1.75,2350,11914,1,0,0,4,8,2350,0,1961,0,98040,47.5392,-122.228,2240,10706
5603700025,732000,4,1.75,2360,11300,1,0,0,4,9,2360,0,1974,0,98006,47.5728,-122.163,2290,11951
3585900190,825000,3,2.5,3400,38400,1,0,4,3,8,1870,1530,1955,2015,98177,47.7611,-122.372,3400,24338
